customer_id,service_request_id,rating,feedback_comments,feedback_date
CUST02022,5152,4,Good network coverage.,2024-10-23 07:24:00
CUST02022,5153,3,Frequent call drops.,2024-09-01 02:01:07
CUST02023,5155,5,Customer support was helpful.,2026-02-02 07:10:39
CUST02023,5156,4,Good network coverage.,2026-03-02 12:35:52
CUST02024,5157,5,Good network coverage.,2026-06-04 08:00:45
CUST02026,5159,5,Engineer was professional.,2025-05-30 15:26:16
CUST02026,5161,4,Internet speed is satisfactory.,2026-04-18 03:55:56
CUST02027,5162,3,Billing issue resolved quickly.,2026-03-02 20:07:08
CUST02028,5163,3,Frequent call drops.,2025-10-09 01:08:44
CUST02028,5164,5,Engineer was professional.,2025-02-16 12:50:44
CUST02029,5167,4,Need improvement in network quality.,2025-07-01 19:55:50
CUST02030,5170,4,Installation completed on time.,2024-12-15 21:23:03
CUST02031,5173,5,Customer support was helpful.,2026-03-29 11:26:42
CUST02033,5177,4,Engineer was professional.,2026-03-13 17:55:07
CUST02034,5180,4,Need improvement in network quality.,2026-03-07 23:17:41
CUST02036,5186,5,Billing issue resolved quickly.,2025-09-26 19:09:44
CUST02037,5187,5,Billing issue resolved quickly.,2025-11-23 08:15:23
CUST02037,5188,4,Excellent service.,2026-05-09 22:30:52
CUST02037,5189,5,Customer support was helpful.,2024-09-24 09:53:19
CUST02038,5191,3,Frequent call drops.,2026-05-26 06:42:07
CUST02038,5192,3,Customer support was helpful.,2024-12-22 05:56:34
CUST02038,5193,5,Excellent service.,2025-10-30 09:23:57
CUST02040,5200,3,Very satisfied with the service.,2026-05-26 04:28:14
CUST02041,5202,4,Installation completed on time.,2025-09-15 05:57:48
CUST02042,5204,5,Customer support was helpful.,2025-11-17 16:28:56
CUST02042,5205,5,Very satisfied with the service.,2026-05-11 20:05:17
CUST02042,5206,3,Billing issue resolved quickly.,2026-06-29 14:15:05
CUST02042,5207,4,Engineer was professional.,2026-05-30 00:43:00
CUST02043,5208,3,Frequent call drops.,2026-04-14 22:49:37
CUST02046,5214,5,Installation completed on time.,2025-09-08 16:02:00
CUST02046,5215,3,Engineer was professional.,2024-09-26 13:16:51
CUST02046,5216,5,Need improvement in network quality.,2025-07-22 17:59:14
CUST02046,5217,4,Internet speed is satisfactory.,2026-04-21 01:28:51
CUST02047,5218,3,Billing issue resolved quickly.,2025-07-12 16:23:32
CUST02047,5219,3,Installation completed on time.,2025-05-06 11:11:13
CUST02047,5220,5,Engineer was professional.,2026-05-18 02:49:24
CUST02048,5222,5,Installation completed on time.,2026-01-17 10:41:23
CUST02050,5225,4,Very satisfied with the service.,2026-01-15 14:00:19
CUST02051,5228,5,Engineer was professional.,2026-03-11 21:30:52
CUST02051,5229,3,Internet speed is satisfactory.,2026-03-19 18:00:31
CUST02052,5230,4,Good network coverage.,2025-02-13 02:45:39
CUST02053,5233,4,Very satisfied with the service.,2026-06-28 16:07:03
CUST02053,5234,4,Excellent service.,2025-09-11 08:33:58
CUST02054,5236,5,Very satisfied with the service.,2026-05-06 06:52:19
CUST02055,5237,4,Engineer was professional.,2025-10-24 01:43:03
CUST02055,5238,5,Customer support was helpful.,2025-04-25 21:37:30
CUST02055,5239,4,Frequent call drops.,2025-08-16 04:21:44
CUST02056,5240,3,Installation completed on time.,2026-02-13 22:26:27
CUST02057,5246,4,Very satisfied with the service.,2025-12-28 18:18:47
CUST02058,5247,5,Billing issue resolved quickly.,2026-06-29 06:04:37
CUST02058,5248,3,Need improvement in network quality.,2025-10-15 23:10:49
CUST02058,5249,3,Internet speed is satisfactory.,2026-02-19 08:35:25
CUST02059,5252,4,Need improvement in network quality.,2025-11-03 20:52:38
CUST02061,5256,5,Installation completed on time.,2024-07-12 22:55:10
CUST02061,5257,3,Good network coverage.,2026-05-21 07:28:51
CUST02061,5258,5,Excellent service.,2025-06-01 08:22:03
CUST02062,5259,3,Frequent call drops.,2026-06-27 19:35:03
CUST02062,5260,5,Billing issue resolved quickly.,2026-06-19 02:04:07
CUST02064,5265,4,Customer support was helpful.,2026-05-28 16:29:39
CUST02064,5266,4,Engineer was professional.,2025-01-14 19:06:21
CUST02064,5268,4,Customer support was helpful.,2026-04-22 09:56:33
CUST02066,5273,5,Internet speed is satisfactory.,2026-01-17 10:51:20
CUST02067,5275,5,Good network coverage.,2026-03-26 17:58:50
CUST02069,5279,5,Billing issue resolved quickly.,2026-03-31 14:48:56
CUST02069,5280,5,Installation completed on time.,2025-12-21 20:35:33
CUST02069,5281,4,Engineer was professional.,2026-03-30 04:28:43
CUST02069,5282,4,Billing issue resolved quickly.,2026-01-15 04:48:50
CUST02072,5285,4,Need improvement in network quality.,2026-05-09 02:36:21
CUST02072,5286,4,Customer support was helpful.,2026-05-16 10:31:09
CUST02073,5290,5,Good network coverage.,2025-12-17 11:12:57
CUST02073,5291,4,Frequent call drops.,2025-10-21 13:07:29
CUST02073,5292,4,Very satisfied with the service.,2026-01-19 14:22:48
CUST02074,5295,4,Excellent service.,2026-06-02 06:43:30
CUST02075,5296,3,Need improvement in network quality.,2025-09-18 17:45:30
CUST02075,5297,4,Frequent call drops.,2026-05-11 19:04:26
CUST02076,5298,3,Need improvement in network quality.,2025-10-10 08:33:27
CUST02077,5300,4,Very satisfied with the service.,2026-03-18 15:44:43
CUST02077,5301,3,Billing issue resolved quickly.,2025-12-05 10:05:25
CUST02079,5303,5,Excellent service.,2026-06-11 08:53:43
CUST02079,5306,5,Internet speed is satisfactory.,2025-11-24 11:20:00
CUST02080,5307,3,Engineer was professional.,2026-05-27 05:24:57
CUST02080,5308,5,Billing issue resolved quickly.,2024-11-19 07:38:53
CUST02080,5309,4,Internet speed is satisfactory.,2025-12-04 08:36:11
CUST02081,5310,5,Need improvement in network quality.,2026-05-27 14:32:22
CUST02082,5312,4,Engineer was professional.,2025-10-07 18:27:45
CUST02082,5313,5,Very satisfied with the service.,2026-06-13 04:43:46
CUST02083,5316,3,Internet speed is satisfactory.,2025-07-26 15:52:35
CUST02084,5318,5,Billing issue resolved quickly.,2025-10-02 22:41:24
CUST02085,5319,4,Engineer was professional.,2025-10-26 14:01:12
CUST02085,5320,3,Customer support was helpful.,2026-01-19 10:05:05
CUST02085,5321,3,Installation completed on time.,2026-06-08 21:17:21
CUST02086,5323,3,Very satisfied with the service.,2026-05-27 22:44:28
CUST02087,5325,4,Customer support was helpful.,2026-04-26 19:16:08
CUST02089,5328,4,Installation completed on time.,2026-06-04 10:05:42
CUST02090,5329,5,Installation completed on time.,2026-03-30 08:10:49
CUST02090,5330,4,Customer support was helpful.,2025-09-29 01:24:30
CUST02090,5331,3,Engineer was professional.,2025-08-11 21:40:15
CUST02090,5332,4,Frequent call drops.,2026-04-04 16:46:50
CUST02093,5338,3,Good network coverage.,2026-05-20 04:15:31
CUST02093,5339,3,Very satisfied with the service.,2026-04-13 10:18:43
CUST02094,5340,3,Excellent service.,2025-12-13 09:14:29
CUST02095,5342,4,Engineer was professional.,2025-11-26 21:35:35
CUST02095,5343,4,Customer support was helpful.,2026-06-05 08:54:11
CUST02095,5344,4,Frequent call drops.,2026-01-18 12:59:35
CUST02096,5346,3,Need improvement in network quality.,2025-12-08 13:19:29
CUST02096,5348,5,Internet speed is satisfactory.,2025-05-26 08:56:11
CUST02097,5351,4,Engineer was professional.,2026-01-29 04:38:32
CUST02097,5352,5,Internet speed is satisfactory.,2025-12-14 11:04:04
CUST02097,5353,3,Excellent service.,2026-06-26 20:41:04
CUST02098,5354,3,Frequent call drops.,2026-05-26 03:29:55
CUST02098,5355,3,Frequent call drops.,2026-04-30 16:06:25
CUST02099,5357,4,Billing issue resolved quickly.,2026-05-15 20:10:04
CUST02099,5358,3,Engineer was professional.,2026-01-05 23:56:03
CUST02099,5360,4,Internet speed is satisfactory.,2026-03-12 14:47:58
CUST02101,5362,3,Billing issue resolved quickly.,2026-02-07 07:52:23
CUST02101,5363,4,Internet speed is satisfactory.,2026-05-26 00:51:24
CUST02102,5364,5,Frequent call drops.,2026-06-15 20:23:57
CUST02103,5366,3,Frequent call drops.,2026-05-12 03:11:01
CUST02106,5369,4,Installation completed on time.,2026-05-12 12:56:33
CUST02106,5370,5,Customer support was helpful.,2025-10-30 18:06:47
CUST02108,5374,5,Frequent call drops.,2025-12-07 16:25:10
CUST02108,5375,3,Very satisfied with the service.,2026-03-21 03:26:52
CUST02109,5376,3,Very satisfied with the service.,2025-05-31 09:23:43
CUST02109,5378,5,Billing issue resolved quickly.,2026-06-18 11:06:56
CUST02110,5380,5,Need improvement in network quality.,2025-12-07 17:55:40
CUST02111,5384,3,Billing issue resolved quickly.,2026-06-12 22:44:45
CUST02113,5387,5,Very satisfied with the service.,2025-04-14 00:49:16
CUST02113,5388,5,Frequent call drops.,2025-09-02 11:06:29
CUST02113,5389,4,Excellent service.,2026-06-25 00:32:26
CUST02114,5390,3,Customer support was helpful.,2026-04-06 15:03:39
CUST02114,5391,4,Very satisfied with the service.,2026-04-30 17:28:43
CUST02115,5395,4,Excellent service.,2025-07-17 01:17:12
CUST02116,5396,3,Customer support was helpful.,2025-11-25 13:28:45
CUST02116,5397,5,Need improvement in network quality.,2025-08-13 05:34:30
CUST02118,5399,4,Installation completed on time.,2026-03-21 14:03:17
CUST02118,5400,3,Excellent service.,2026-03-22 19:54:27
CUST02118,5401,5,Installation completed on time.,2026-03-17 22:09:42
CUST02119,5403,5,Engineer was professional.,2026-04-19 09:09:01
CUST02119,5404,4,Need improvement in network quality.,2025-10-21 23:57:46
CUST02120,5405,5,Very satisfied with the service.,2024-08-25 10:48:11
CUST02120,5406,4,Customer support was helpful.,2026-06-19 05:38:15
CUST02120,5407,5,Excellent service.,2026-06-23 06:55:26
CUST02120,5408,5,Installation completed on time.,2025-12-11 14:58:44
CUST02121,5409,3,Billing issue resolved quickly.,2024-11-14 08:09:16
CUST02121,5412,5,Billing issue resolved quickly.,2026-06-07 09:28:12
CUST02122,5414,3,Installation completed on time.,2025-08-06 07:02:00
CUST02122,5415,4,Engineer was professional.,2026-06-21 13:46:21
CUST02123,5416,5,Frequent call drops.,2026-06-28 11:41:23
CUST02124,5418,4,Very satisfied with the service.,2026-02-19 04:06:23
CUST02125,5419,4,Good network coverage.,2026-06-24 07:11:19
CUST02125,5420,4,Good network coverage.,2025-12-04 11:22:53
CUST02126,5421,3,Need improvement in network quality.,2026-06-05 01:42:33
CUST02126,5422,3,Good network coverage.,2025-10-04 06:52:10
CUST02126,5424,3,Frequent call drops.,2026-03-20 16:31:52
CUST02127,5425,5,Engineer was professional.,2026-02-28 14:24:25
CUST02127,5427,3,Customer support was helpful.,2026-06-16 02:43:55
CUST02128,5428,3,Good network coverage.,2026-02-17 20:02:07
CUST02128,5429,4,Internet speed is satisfactory.,2026-06-19 06:25:26
CUST02128,5430,3,Excellent service.,2026-04-29 09:07:00
CUST02129,5431,3,Engineer was professional.,2026-06-16 13:23:02
CUST02131,5438,3,Installation completed on time.,2026-05-24 03:39:17
CUST02131,5439,4,Good network coverage.,2025-06-23 02:42:39
CUST02132,5440,3,Good network coverage.,2025-05-13 20:57:58
CUST02133,5442,3,Excellent service.,2026-06-28 12:09:45
CUST02135,5446,5,Billing issue resolved quickly.,2026-03-18 22:46:06
CUST02136,5447,3,Good network coverage.,2026-03-08 11:16:33
CUST02137,5449,5,Engineer was professional.,2026-05-15 16:43:22
CUST02137,5450,5,Good network coverage.,2026-03-14 03:14:32
CUST02138,5451,4,Need improvement in network quality.,2026-03-30 09:00:18
CUST02138,5452,5,Frequent call drops.,2026-01-09 00:32:26
CUST02139,5453,4,Very satisfied with the service.,2026-02-28 06:38:03
CUST02139,5454,4,Excellent service.,2026-04-25 23:08:37
CUST02139,5455,4,Frequent call drops.,2026-05-30 20:18:04
CUST02140,5456,3,Good network coverage.,2025-11-06 09:36:47
CUST02140,5457,5,Engineer was professional.,2026-02-25 11:40:16
CUST02140,5458,3,Billing issue resolved quickly.,2026-06-25 14:29:27
CUST02141,5462,4,Installation completed on time.,2026-04-03 05:51:46
CUST02142,5463,3,Need improvement in network quality.,2026-05-21 04:15:10
CUST02142,5464,5,Installation completed on time.,2026-06-25 06:29:00
CUST02142,5465,4,Billing issue resolved quickly.,2026-03-30 11:57:11
CUST02143,5467,4,Need improvement in network quality.,2026-01-30 20:26:52
CUST02143,5468,5,Frequent call drops.,2026-04-30 08:44:09
CUST02144,5469,4,Good network coverage.,2026-02-02 03:51:22
CUST02145,5471,4,Frequent call drops.,2026-05-12 04:06:26
CUST02150,5484,5,Excellent service.,2025-12-28 04:16:44
CUST02151,5485,4,Internet speed is satisfactory.,2025-09-18 03:39:38
CUST02151,5486,5,Installation completed on time.,2025-12-15 05:20:03
CUST02152,5488,3,Installation completed on time.,2024-08-31 21:44:17
CUST02152,5491,5,Good network coverage.,2026-03-30 21:36:44
CUST02153,5492,4,Very satisfied with the service.,2026-01-01 08:06:40
CUST02155,5499,5,Internet speed is satisfactory.,2025-03-20 14:17:31
CUST02157,5504,5,Frequent call drops.,2025-09-20 17:17:58
CUST02157,5505,5,Engineer was professional.,2026-06-22 01:21:52
CUST02158,5506,3,Very satisfied with the service.,2025-11-07 15:13:37
CUST02159,5508,4,Installation completed on time.,2025-05-12 09:59:01
CUST02160,5509,5,Billing issue resolved quickly.,2026-06-24 11:37:58
CUST02160,5510,3,Excellent service.,2025-09-28 01:08:32
CUST02160,5512,3,Customer support was helpful.,2026-03-16 19:57:50
CUST02161,5514,4,Engineer was professional.,2025-11-13 06:28:53
CUST02161,5515,3,Need improvement in network quality.,2026-02-20 04:47:59
CUST02162,5517,5,Frequent call drops.,2026-06-28 05:45:14
CUST02163,5520,4,Internet speed is satisfactory.,2025-08-23 00:07:58
CUST02163,5521,5,Engineer was professional.,2026-06-07 03:18:23
CUST02165,5523,5,Internet speed is satisfactory.,2026-02-11 00:08:15
CUST02165,5524,4,Billing issue resolved quickly.,2026-03-22 04:56:53
CUST02165,5525,5,Frequent call drops.,2026-04-25 21:26:28
CUST02166,5527,3,Good network coverage.,2026-02-22 14:56:57
CUST02167,5529,4,Engineer was professional.,2025-11-27 15:46:53
CUST02168,5532,4,Good network coverage.,2026-01-01 11:09:09
CUST02169,5537,5,Engineer was professional.,2025-10-27 04:51:04
CUST02170,5538,4,Billing issue resolved quickly.,2026-05-02 13:53:14
CUST02170,5539,3,Internet speed is satisfactory.,2026-04-05 14:35:00
CUST02170,5540,3,Customer support was helpful.,2025-11-30 16:27:05
CUST02171,5544,3,Very satisfied with the service.,2025-06-26 10:07:48
CUST02171,5545,4,Billing issue resolved quickly.,2026-03-23 02:18:16
CUST02172,5546,3,Excellent service.,2025-12-05 21:24:14
CUST02173,5547,4,Engineer was professional.,2025-11-26 23:27:41
CUST02173,5548,3,Customer support was helpful.,2026-01-07 07:44:37
CUST02174,5550,4,Customer support was helpful.,2026-01-07 16:16:01
CUST02175,5553,3,Need improvement in network quality.,2025-11-02 17:24:49
CUST02176,5554,3,Very satisfied with the service.,2026-02-07 15:53:57
CUST02176,5557,5,Need improvement in network quality.,2025-07-01 14:41:57
CUST02177,5558,5,Customer support was helpful.,2025-08-09 18:46:20
CUST02180,5566,4,Very satisfied with the service.,2026-05-31 08:02:32
CUST02182,5569,3,Internet speed is satisfactory.,2026-05-28 16:09:16
CUST02182,5571,5,Billing issue resolved quickly.,2026-06-22 08:09:36
CUST02183,5573,3,Engineer was professional.,2026-06-28 05:07:19
CUST02183,5574,5,Customer support was helpful.,2025-01-05 13:01:15
CUST02185,5576,3,Very satisfied with the service.,2026-03-18 20:21:24
CUST02185,5577,5,Internet speed is satisfactory.,2025-07-04 16:06:53
CUST02185,5578,3,Need improvement in network quality.,2026-06-27 12:46:55
CUST02185,5579,3,Billing issue resolved quickly.,2026-06-25 09:59:33
CUST02186,5581,5,Excellent service.,2026-06-25 05:22:40
CUST02188,5588,3,Engineer was professional.,2025-07-05 20:40:39
CUST02189,5590,3,Customer support was helpful.,2026-04-01 03:26:56
CUST02190,5591,4,Very satisfied with the service.,2026-01-01 14:14:30
CUST02191,5594,4,Customer support was helpful.,2026-06-13 07:01:51
CUST02192,5595,4,Very satisfied with the service.,2024-12-31 04:37:33
CUST02192,5597,3,Good network coverage.,2026-04-22 11:28:03
CUST02192,5598,3,Engineer was professional.,2026-04-02 04:05:34
CUST02193,5600,3,Billing issue resolved quickly.,2025-11-27 01:39:03
CUST02195,5603,4,Customer support was helpful.,2026-02-09 22:54:10
CUST02196,5606,4,Need improvement in network quality.,2025-04-28 17:10:52
CUST02197,5608,3,Internet speed is satisfactory.,2025-10-15 07:48:49
CUST02197,5609,5,Engineer was professional.,2026-02-03 11:31:22
CUST02198,5611,3,Need improvement in network quality.,2026-02-10 08:07:46
CUST02198,5612,3,Excellent service.,2026-03-31 02:44:19
CUST02199,5614,3,Customer support was helpful.,2026-04-18 08:56:10
CUST02199,5615,3,Installation completed on time.,2026-04-29 09:42:20
CUST02202,5619,3,Very satisfied with the service.,2025-11-08 22:34:49
CUST02205,5624,5,Good network coverage.,2025-11-18 16:36:49
CUST02206,5629,5,Need improvement in network quality.,2025-01-29 11:32:32
CUST02207,5631,5,Internet speed is satisfactory.,2026-05-23 15:25:38
CUST02209,5634,3,Installation completed on time.,2026-06-18 18:12:36
CUST02210,5638,4,Excellent service.,2026-03-08 01:56:25
CUST02211,5639,4,Excellent service.,2025-09-21 01:30:18
CUST02212,5642,5,Internet speed is satisfactory.,2026-06-11 12:29:19
CUST02213,5643,3,Very satisfied with the service.,2025-12-25 17:51:03
CUST02213,5644,3,Customer support was helpful.,2026-03-09 04:04:08
CUST02213,5645,4,Billing issue resolved quickly.,2025-10-29 10:46:38
CUST02214,5647,5,Engineer was professional.,2024-11-07 17:30:50
CUST02214,5649,3,Engineer was professional.,2026-05-14 16:14:58
CUST02215,5651,3,Need improvement in network quality.,2026-05-02 07:15:56
CUST02216,5654,4,Need improvement in network quality.,2026-05-25 20:21:04
CUST02217,5656,5,Internet speed is satisfactory.,2026-06-09 09:48:01
CUST02218,5657,4,Excellent service.,2026-06-18 02:41:59
CUST02218,5658,3,Good network coverage.,2026-05-18 05:23:13
CUST02221,5662,4,Good network coverage.,2026-03-30 08:44:05
CUST02223,5664,5,Customer support was helpful.,2026-06-21 14:54:11
CUST02223,5665,5,Excellent service.,2026-03-24 23:48:30
CUST02224,5667,4,Need improvement in network quality.,2026-06-28 06:28:41
CUST02224,5670,5,Installation completed on time.,2026-01-17 08:00:30
CUST02225,5671,3,Good network coverage.,2024-08-13 14:52:12
CUST02225,5672,5,Good network coverage.,2025-12-26 00:19:25
CUST02225,5674,4,Internet speed is satisfactory.,2025-10-19 04:43:11
CUST02228,5677,5,Engineer was professional.,2026-02-12 03:15:42
CUST02228,5680,5,Internet speed is satisfactory.,2025-08-09 13:22:40
CUST02230,5683,5,Internet speed is satisfactory.,2026-03-03 12:46:20
CUST02230,5686,3,Engineer was professional.,2026-05-27 00:24:43
CUST02232,5690,5,Excellent service.,2025-03-02 21:06:59
CUST02233,5692,5,Customer support was helpful.,2025-06-08 21:21:56
CUST02234,5693,5,Frequent call drops.,2025-05-23 01:00:23
CUST02234,5694,3,Customer support was helpful.,2026-03-14 21:35:14
CUST02234,5695,5,Good network coverage.,2026-04-29 23:36:32
CUST02235,5699,3,Very satisfied with the service.,2026-03-18 03:40:29
CUST02236,5701,3,Internet speed is satisfactory.,2026-03-20 03:18:30
CUST02236,5702,4,Installation completed on time.,2025-09-03 19:32:26
CUST02236,5703,3,Internet speed is satisfactory.,2025-02-20 09:15:23
CUST02237,5704,5,Customer support was helpful.,2025-12-04 00:50:11
CUST02239,5709,3,Frequent call drops.,2024-07-27 23:00:36
CUST02239,5712,4,Billing issue resolved quickly.,2026-05-02 13:13:34
CUST02240,5713,3,Internet speed is satisfactory.,2025-09-12 11:24:57
CUST02240,5714,5,Excellent service.,2026-03-11 15:11:54
CUST02240,5715,3,Internet speed is satisfactory.,2026-01-30 12:28:00
CUST02242,5718,5,Customer support was helpful.,2026-06-16 09:36:25
CUST02243,5720,3,Billing issue resolved quickly.,2026-02-07 08:41:33
CUST02243,5721,5,Installation completed on time.,2025-03-17 05:36:09
CUST02244,5722,5,Need improvement in network quality.,2026-03-29 10:08:52
CUST02244,5725,3,Customer support was helpful.,2025-03-18 13:05:06
CUST02248,5732,5,Internet speed is satisfactory.,2025-11-26 08:11:51
CUST02248,5733,5,Installation completed on time.,2025-08-13 15:59:26
CUST02248,5734,4,Engineer was professional.,2025-09-23 17:55:28
CUST02249,5736,4,Customer support was helpful.,2026-01-26 15:49:38
CUST02249,5737,3,Customer support was helpful.,2025-12-02 09:53:58
CUST02251,5740,4,Very satisfied with the service.,2026-06-12 19:13:05
CUST02251,5741,3,Billing issue resolved quickly.,2025-10-13 02:10:56
CUST02251,5742,4,Frequent call drops.,2025-12-09 08:47:05
CUST02252,5743,4,Very satisfied with the service.,2025-11-04 12:57:40
CUST02252,5745,5,Frequent call drops.,2024-12-30 09:14:21
CUST02253,5747,4,Installation completed on time.,2026-05-29 14:01:15
CUST02255,5751,4,Very satisfied with the service.,2025-06-29 09:02:20
CUST02257,5756,5,Excellent service.,2026-05-13 13:50:50
CUST02259,5761,3,Billing issue resolved quickly.,2026-02-26 16:30:39
CUST02259,5762,3,Billing issue resolved quickly.,2026-03-06 16:06:11
CUST02261,5767,3,Engineer was professional.,2026-06-12 08:45:40
CUST02261,5768,3,Good network coverage.,2026-03-05 10:47:54
CUST02261,5769,3,Good network coverage.,2025-02-21 16:53:04
CUST02262,5770,4,Need improvement in network quality.,2026-05-31 21:22:16
CUST02263,5771,5,Good network coverage.,2026-06-21 20:52:40
CUST02263,5772,4,Internet speed is satisfactory.,2026-06-26 13:52:07
CUST02264,5774,5,Very satisfied with the service.,2026-02-08 13:06:55
CUST02265,5777,5,Very satisfied with the service.,2026-04-16 23:57:39
CUST02265,5778,3,Good network coverage.,2025-07-20 21:30:53
CUST02266,5780,3,Billing issue resolved quickly.,2025-11-12 14:42:15
CUST02266,5781,5,Very satisfied with the service.,2026-04-11 14:52:53
CUST02268,5783,4,Frequent call drops.,2026-01-13 04:37:30
CUST02270,5788,5,Internet speed is satisfactory.,2025-04-13 11:16:21
CUST02271,5791,5,Billing issue resolved quickly.,2025-10-02 04:33:16
CUST02271,5792,5,Customer support was helpful.,2026-04-14 01:37:32
CUST02271,5793,4,Need improvement in network quality.,2025-09-04 23:12:38
CUST02272,5794,3,Customer support was helpful.,2025-04-25 02:22:21
CUST02272,5795,4,Customer support was helpful.,2025-10-28 12:48:15
CUST02272,5796,3,Engineer was professional.,2026-02-03 03:32:05
CUST02273,5797,3,Customer support was helpful.,2025-08-23 09:02:39
CUST02274,5798,3,Customer support was helpful.,2025-09-30 03:00:59
CUST02275,5802,4,Need improvement in network quality.,2026-06-28 19:22:52
CUST02275,5803,4,Installation completed on time.,2025-03-29 22:42:47
CUST02276,5806,3,Excellent service.,2026-05-24 05:23:31
CUST02277,5807,4,Installation completed on time.,2026-01-06 19:29:13
CUST02278,5809,3,Internet speed is satisfactory.,2026-05-10 07:19:18
CUST02280,5815,4,Good network coverage.,2026-06-20 04:56:05
CUST02280,5816,4,Good network coverage.,2025-05-01 21:08:16
CUST02281,5818,4,Frequent call drops.,2025-04-27 06:28:39
CUST02282,5820,4,Need improvement in network quality.,2026-06-06 06:26:56
CUST02282,5821,3,Good network coverage.,2025-07-26 07:16:55
CUST02283,5824,4,Engineer was professional.,2026-02-11 15:22:32
CUST02284,5827,3,Internet speed is satisfactory.,2026-03-06 13:47:08
CUST02285,5828,4,Engineer was professional.,2026-06-16 21:23:53
CUST02285,5829,4,Installation completed on time.,2026-05-23 08:08:48
CUST02285,5830,5,Billing issue resolved quickly.,2026-06-15 14:24:48
CUST02287,5836,3,Billing issue resolved quickly.,2026-06-04 16:13:03
CUST02288,5837,5,Frequent call drops.,2026-02-17 02:32:51
CUST02290,5841,4,Need improvement in network quality.,2025-07-30 21:04:59
CUST02292,5845,3,Internet speed is satisfactory.,2024-12-22 00:41:47
CUST02292,5846,5,Installation completed on time.,2026-05-05 06:53:31
CUST02294,5849,3,Engineer was professional.,2026-03-22 13:22:20
CUST02295,5851,4,Customer support was helpful.,2025-08-31 07:12:23
CUST02296,5852,5,Internet speed is satisfactory.,2026-02-18 15:10:50
CUST02296,5853,5,Very satisfied with the service.,2025-07-10 14:00:57
CUST02297,5854,5,Engineer was professional.,2026-03-17 02:18:28
CUST02300,5862,5,Excellent service.,2026-06-19 00:50:41
CUST02301,5864,5,Installation completed on time.,2025-10-06 05:55:01
CUST02302,5868,4,Customer support was helpful.,2025-07-07 04:15:14
CUST02302,5869,5,Installation completed on time.,2026-04-19 06:50:11
CUST02303,5870,5,Internet speed is satisfactory.,2025-02-10 14:34:30
CUST02304,5871,4,Customer support was helpful.,2026-06-24 10:06:01
CUST02305,5872,5,Billing issue resolved quickly.,2026-05-01 01:41:48
CUST02305,5875,3,Internet speed is satisfactory.,2025-10-03 16:20:39
CUST02306,5877,3,Engineer was professional.,2024-09-23 19:37:41
CUST02306,5878,5,Good network coverage.,2026-05-04 16:06:30
CUST02307,5880,3,Need improvement in network quality.,2026-05-20 15:50:11
CUST02307,5881,3,Billing issue resolved quickly.,2026-01-30 01:08:53
CUST02309,5883,3,Need improvement in network quality.,2026-05-02 06:18:25
CUST02310,5886,4,Frequent call drops.,2024-12-19 22:25:30
CUST02311,5889,5,Internet speed is satisfactory.,2025-11-15 18:17:05
CUST02311,5890,3,Good network coverage.,2025-10-02 08:07:06
CUST02312,5891,4,Internet speed is satisfactory.,2026-04-26 06:06:24
CUST02312,5892,3,Engineer was professional.,2026-06-29 11:52:48
CUST02314,5896,4,Very satisfied with the service.,2026-01-30 00:51:32
CUST02314,5897,5,Billing issue resolved quickly.,2025-10-28 00:27:31
CUST02315,5899,4,Need improvement in network quality.,2025-09-20 16:47:49
CUST02317,5904,5,Very satisfied with the service.,2025-11-22 16:59:29
CUST02317,5906,3,Engineer was professional.,2025-10-28 15:55:52
CUST02318,5907,4,Excellent service.,2025-10-16 00:28:32
CUST02318,5908,3,Engineer was professional.,2026-06-29 05:32:52
CUST02319,5910,3,Customer support was helpful.,2025-08-13 15:11:49
CUST02319,5911,5,Internet speed is satisfactory.,2025-09-13 00:09:47
CUST02319,5912,5,Excellent service.,2026-06-12 00:42:36
CUST02320,5914,3,Customer support was helpful.,2025-03-09 02:00:02
CUST02322,5919,5,Good network coverage.,2025-04-25 04:52:47
CUST02322,5920,3,Need improvement in network quality.,2026-05-05 18:00:30
CUST02322,5921,3,Internet speed is satisfactory.,2024-10-10 16:59:50
CUST02323,5923,3,Internet speed is satisfactory.,2025-05-15 13:43:57
CUST02323,5925,5,Billing issue resolved quickly.,2026-06-28 16:46:14
CUST02324,5926,5,Customer support was helpful.,2025-07-12 17:37:22
CUST02325,5930,5,Engineer was professional.,2025-12-25 06:20:43
CUST02326,5933,5,Very satisfied with the service.,2026-03-18 22:15:08
CUST02328,5936,3,Internet speed is satisfactory.,2026-02-02 13:17:33
CUST02329,5939,3,Need improvement in network quality.,2025-10-25 18:51:42
CUST02330,5940,3,Internet speed is satisfactory.,2026-06-29 01:38:46
CUST02330,5943,3,Customer support was helpful.,2025-10-29 23:07:35
CUST02332,5946,4,Installation completed on time.,2026-01-29 09:04:24
CUST02333,5951,5,Customer support was helpful.,2026-04-02 18:00:58
CUST02333,5953,5,Need improvement in network quality.,2026-02-25 03:59:40
CUST02335,5960,4,Excellent service.,2025-10-02 21:11:21
CUST02336,5964,4,Internet speed is satisfactory.,2026-06-16 03:37:36
CUST02337,5965,4,Very satisfied with the service.,2025-11-06 22:21:36
CUST02337,5968,3,Engineer was professional.,2025-07-11 04:08:46
CUST02338,5971,4,Internet speed is satisfactory.,2025-10-31 01:10:27
