customer_id,request_type,request_date,status,priority,assigned_to,resolution_date
CUST02911,SIM Replacement,2025-04-05 09:45:42,Open,Critical,Amit Kumar,
CUST02912,Bill Dispute,2025-02-12 03:41:12,Open,Low,Sneha Patel,
CUST02913,Network Issue,2024-07-16 06:39:24,In Progress,Critical,Rahul Sharma,
CUST02913,New Connection,2026-06-01 14:19:31,Closed,Medium,Neha Verma,2026-06-06 14:19:31
CUST02913,Plan Change,2026-04-30 08:37:30,Closed,Critical,Sneha Patel,2026-05-02 08:37:30
CUST02913,SIM Activation,2026-04-27 03:25:54,Resolved,High,Neha Verma,2026-05-04 03:25:54
CUST02914,Plan Change,2026-05-26 07:11:41,Open,Critical,Neha Verma,
CUST02915,SIM Replacement,2026-03-07 18:11:23,Open,High,Kiran Das,
CUST02915,Bill Dispute,2026-04-30 15:36:18,Resolved,Medium,Priya Reddy,2026-05-08 15:36:18
CUST02915,Fiber Upgrade,2025-10-02 20:52:49,Resolved,Critical,Neha Verma,2025-10-12 20:52:49
CUST02916,Network Issue,2025-04-21 22:10:15,Resolved,Critical,Amit Kumar,2025-04-28 22:10:15
CUST02916,SIM Replacement,2024-11-07 12:27:42,Resolved,Low,Rahul Sharma,2024-11-17 12:27:42
CUST02916,New Connection,2026-05-07 02:31:59,Open,Critical,Sneha Patel,
CUST02916,SIM Activation,2025-10-29 00:53:29,Open,High,Arjun Singh,
CUST02917,Address Update,2025-09-12 22:25:39,In Progress,Medium,Rohit Rao,
CUST02917,New Connection,2025-01-29 21:19:27,Open,Low,Sneha Patel,
CUST02918,Fiber Upgrade,2025-12-08 02:59:33,Open,Low,Sneha Patel,
CUST02918,Bill Dispute,2025-07-18 13:12:29,Closed,Medium,Rohit Rao,2025-07-26 13:12:29
CUST02919,New Connection,2026-06-13 21:29:10,Resolved,Critical,Neha Verma,2026-06-18 21:29:10
CUST02920,Broadband Installation,2025-07-27 17:57:00,Resolved,High,Amit Kumar,2025-07-28 17:57:00
CUST02920,SIM Replacement,2026-06-25 17:36:04,Open,Low,Rohit Rao,
CUST02920,Broadband Installation,2026-02-25 15:13:16,In Progress,Critical,Sneha Patel,
CUST02920,Network Issue,2025-11-17 15:37:11,Closed,Low,Sneha Patel,2025-11-24 15:37:11
CUST02921,Broadband Installation,2025-05-25 13:38:06,Open,Medium,Rahul Sharma,
CUST02921,Broadband Installation,2025-10-23 15:02:14,In Progress,Critical,Kiran Das,
CUST02922,Plan Change,2026-06-13 15:43:40,Open,High,Amit Kumar,
CUST02922,SIM Activation,2024-09-01 20:13:36,Resolved,Medium,Rahul Sharma,2024-09-04 20:13:36
CUST02923,New Connection,2025-10-14 18:25:31,Closed,Critical,Sneha Patel,2025-10-23 18:25:31
CUST02924,SIM Activation,2025-03-29 14:10:03,In Progress,Critical,Rohit Rao,
CUST02924,Address Update,2024-10-17 18:51:01,Resolved,High,Priya Reddy,2024-10-20 18:51:01
CUST02925,Plan Change,2024-12-19 17:51:15,In Progress,Low,Rohit Rao,
CUST02926,Broadband Installation,2026-04-05 04:39:56,Closed,Critical,Neha Verma,2026-04-10 04:39:56
CUST02927,Network Issue,2024-11-01 21:32:07,Resolved,Critical,Amit Kumar,2024-11-11 21:32:07
CUST02927,Address Update,2026-06-03 02:20:04,Resolved,Critical,Priya Reddy,2026-06-06 02:20:04
CUST02928,Plan Change,2025-11-12 02:13:03,In Progress,Medium,Neha Verma,
CUST02928,Network Issue,2025-03-26 12:06:30,Resolved,Low,Sneha Patel,2025-04-02 12:06:30
CUST02928,Bill Dispute,2025-12-31 18:25:22,Resolved,Low,Arjun Singh,2026-01-03 18:25:22
CUST02929,New Connection,2025-10-12 00:24:27,Resolved,Low,Sneha Patel,2025-10-20 00:24:27
CUST02929,Bill Dispute,2025-06-17 19:36:03,In Progress,Critical,Arjun Singh,
CUST02930,SIM Replacement,2025-11-21 15:22:11,Resolved,Medium,Amit Kumar,2025-11-23 15:22:11
CUST02931,Network Issue,2025-12-31 15:17:57,Closed,Critical,Rohit Rao,2026-01-01 15:17:57
CUST02931,Service Cancellation,2025-12-02 05:57:06,Resolved,Low,Priya Reddy,2025-12-12 05:57:06
CUST02932,SIM Activation,2024-12-04 08:14:49,Resolved,High,Priya Reddy,2024-12-12 08:14:49
CUST02932,Network Issue,2025-09-08 06:20:43,Resolved,Medium,Arjun Singh,2025-09-17 06:20:43
CUST02932,Bill Dispute,2025-07-25 13:26:01,Open,Medium,Rahul Sharma,
CUST02933,SIM Activation,2024-10-13 22:58:34,Closed,Critical,Rohit Rao,2024-10-16 22:58:34
CUST02934,Service Cancellation,2024-09-22 02:04:20,Closed,High,Priya Reddy,2024-09-26 02:04:20
CUST02934,Bill Dispute,2025-05-31 13:33:00,In Progress,Low,Rohit Rao,
CUST02934,Plan Change,2026-04-03 21:52:47,Resolved,Low,Kiran Das,2026-04-12 21:52:47
CUST02935,SIM Activation,2025-01-26 03:32:54,Open,Medium,Kiran Das,
CUST02936,Network Issue,2025-06-07 02:21:45,In Progress,High,Priya Reddy,
CUST02936,Fiber Upgrade,2024-11-10 04:21:46,Open,Medium,Arjun Singh,
CUST02936,New Connection,2025-08-14 03:26:56,Resolved,Medium,Sneha Patel,2025-08-20 03:26:56
CUST02937,Address Update,2026-03-05 17:16:53,Closed,Medium,Kiran Das,2026-03-13 17:16:53
CUST02937,New Connection,2026-06-27 03:49:04,Resolved,Low,Amit Kumar,2026-06-28 03:49:04
CUST02938,New Connection,2026-06-27 22:10:22,In Progress,Low,Rohit Rao,
CUST02938,Broadband Installation,2025-12-22 22:26:58,Open,Low,Rahul Sharma,
CUST02938,Fiber Upgrade,2024-10-13 20:59:55,In Progress,Medium,Kiran Das,
CUST02939,SIM Activation,2024-07-06 19:05:31,Open,Low,Neha Verma,
CUST02940,SIM Activation,2025-08-17 08:54:02,In Progress,High,Sneha Patel,
CUST02940,Bill Dispute,2026-02-10 13:03:21,In Progress,Low,Priya Reddy,
CUST02940,Address Update,2026-06-07 04:56:04,Open,Medium,Rahul Sharma,
CUST02940,Network Issue,2025-04-19 23:18:57,Resolved,Medium,Priya Reddy,2025-04-28 23:18:57
CUST02941,SIM Activation,2025-11-11 16:39:53,Closed,Medium,Neha Verma,2025-11-20 16:39:53
CUST02941,Plan Change,2025-03-22 06:36:38,Closed,Medium,Amit Kumar,2025-03-26 06:36:38
CUST02942,Broadband Installation,2026-02-01 02:09:47,Resolved,Medium,Rahul Sharma,2026-02-08 02:09:47
CUST02943,Fiber Upgrade,2026-03-04 01:20:24,Open,Medium,Rohit Rao,
CUST02944,Bill Dispute,2026-04-02 19:11:13,Resolved,Critical,Priya Reddy,2026-04-11 19:11:13
CUST02945,Service Cancellation,2024-07-17 19:11:04,Closed,High,Priya Reddy,2024-07-19 19:11:04
CUST02945,Broadband Installation,2025-06-18 13:36:12,Closed,Critical,Rohit Rao,2025-06-22 13:36:12
CUST02945,Address Update,2025-06-03 12:37:04,In Progress,High,Arjun Singh,
CUST02945,SIM Replacement,2024-12-30 13:16:40,Open,High,Amit Kumar,
CUST02946,Fiber Upgrade,2026-05-23 21:11:28,Closed,Medium,Neha Verma,2026-05-24 21:11:28
CUST02946,SIM Replacement,2024-07-05 15:48:05,In Progress,Critical,Amit Kumar,
CUST02947,Fiber Upgrade,2026-05-03 23:43:40,Resolved,Low,Rohit Rao,2026-05-06 23:43:40
CUST02947,Service Cancellation,2026-05-15 15:24:07,Resolved,High,Kiran Das,2026-05-25 15:24:07
CUST02947,Network Issue,2026-01-29 02:30:38,Resolved,High,Neha Verma,2026-01-30 02:30:38
CUST02948,Network Issue,2026-01-25 17:53:01,In Progress,High,Amit Kumar,
CUST02948,SIM Replacement,2024-11-11 21:38:28,Open,High,Kiran Das,
CUST02948,Fiber Upgrade,2025-03-22 03:02:25,In Progress,High,Priya Reddy,
CUST02948,SIM Activation,2026-03-09 22:08:18,Resolved,Low,Priya Reddy,2026-03-18 22:08:18
CUST02949,SIM Activation,2024-08-10 08:25:45,Closed,Critical,Sneha Patel,2024-08-17 08:25:45
CUST02949,Bill Dispute,2025-12-02 11:48:07,In Progress,Medium,Arjun Singh,
CUST02950,SIM Replacement,2024-12-28 01:34:59,Closed,Low,Neha Verma,2025-01-03 01:34:59
CUST02951,SIM Activation,2025-05-12 03:04:23,Closed,Medium,Priya Reddy,2025-05-19 03:04:23
CUST02952,New Connection,2026-05-22 03:47:18,In Progress,High,Rohit Rao,
CUST02952,Service Cancellation,2025-02-14 10:37:01,Resolved,Critical,Priya Reddy,2025-02-21 10:37:01
CUST02953,Broadband Installation,2025-06-14 02:06:17,Resolved,Medium,Amit Kumar,2025-06-17 02:06:17
CUST02953,Network Issue,2024-07-05 20:40:09,Open,Low,Rohit Rao,
CUST02953,Service Cancellation,2025-06-08 02:24:47,Open,Critical,Sneha Patel,
CUST02954,Service Cancellation,2024-12-03 09:07:57,Closed,Low,Rahul Sharma,2024-12-12 09:07:57
CUST02954,Broadband Installation,2026-06-13 08:15:56,Closed,Medium,Rahul Sharma,2026-06-23 08:15:56
CUST02954,Network Issue,2024-08-11 01:26:07,Closed,Low,Rahul Sharma,2024-08-17 01:26:07
CUST02954,Address Update,2026-02-12 10:01:16,In Progress,Medium,Neha Verma,
CUST02955,Plan Change,2025-04-04 00:56:12,Resolved,Low,Rahul Sharma,2025-04-10 00:56:12
CUST02956,Address Update,2026-03-21 12:23:36,Closed,Critical,Arjun Singh,2026-03-25 12:23:36
CUST02956,Plan Change,2025-02-01 02:36:42,In Progress,Critical,Arjun Singh,
CUST02957,New Connection,2024-07-01 19:27:45,In Progress,Low,Arjun Singh,
CUST02957,Network Issue,2024-09-10 21:26:16,In Progress,Critical,Priya Reddy,
CUST02957,Address Update,2026-05-17 13:38:35,Closed,Medium,Amit Kumar,2026-05-19 13:38:35
CUST02958,Plan Change,2025-04-19 09:52:55,Closed,Low,Rohit Rao,2025-04-21 09:52:55
CUST02959,Fiber Upgrade,2025-01-18 03:16:27,In Progress,Critical,Priya Reddy,
CUST02959,Service Cancellation,2026-04-21 14:03:11,Resolved,Low,Priya Reddy,2026-04-25 14:03:11
CUST02959,Fiber Upgrade,2025-06-06 21:39:26,Resolved,High,Neha Verma,2025-06-13 21:39:26
CUST02960,SIM Activation,2025-05-18 23:33:13,Resolved,Medium,Amit Kumar,2025-05-25 23:33:13
CUST02960,Address Update,2026-01-12 02:00:52,In Progress,Critical,Amit Kumar,
CUST02960,Network Issue,2024-12-25 06:06:54,Closed,Low,Amit Kumar,2025-01-01 06:06:54
CUST02960,Network Issue,2024-07-21 17:25:07,Open,Low,Neha Verma,
CUST02961,Bill Dispute,2025-09-06 10:39:21,Closed,Low,Rohit Rao,2025-09-08 10:39:21
CUST02961,SIM Activation,2025-09-22 09:48:45,Closed,Critical,Sneha Patel,2025-09-27 09:48:45
CUST02962,Broadband Installation,2024-07-30 20:12:32,Open,Medium,Rohit Rao,
CUST02962,SIM Activation,2026-04-15 10:23:14,Resolved,Medium,Arjun Singh,2026-04-25 10:23:14
CUST02963,New Connection,2025-01-16 04:38:13,Resolved,Low,Arjun Singh,2025-01-26 04:38:13
CUST02964,Plan Change,2025-05-09 09:37:54,In Progress,Medium,Amit Kumar,
CUST02964,Address Update,2024-12-04 02:28:49,In Progress,Low,Arjun Singh,
CUST02965,New Connection,2025-06-26 03:35:24,In Progress,Medium,Rohit Rao,
CUST02965,SIM Activation,2026-01-21 01:51:26,Resolved,Critical,Amit Kumar,2026-01-25 01:51:26
CUST02966,Fiber Upgrade,2025-04-14 04:29:07,Open,Low,Neha Verma,
CUST02967,Network Issue,2025-03-07 19:48:54,In Progress,Medium,Rohit Rao,
CUST02967,SIM Activation,2026-02-25 12:42:57,In Progress,Critical,Sneha Patel,
CUST02967,Address Update,2026-01-07 09:52:04,Open,High,Arjun Singh,
CUST02967,Broadband Installation,2024-12-10 22:20:03,Open,Medium,Rohit Rao,
CUST02968,Network Issue,2024-06-30 11:02:01,Closed,Critical,Priya Reddy,2024-07-02 11:02:01
CUST02969,New Connection,2025-07-16 23:26:22,Closed,High,Rahul Sharma,2025-07-18 23:26:22
CUST02969,New Connection,2024-12-07 01:03:12,In Progress,Low,Amit Kumar,
CUST02969,New Connection,2024-11-05 20:59:41,Resolved,Critical,Arjun Singh,2024-11-06 20:59:41
CUST02970,SIM Replacement,2026-06-16 04:57:09,Closed,Critical,Rohit Rao,2026-06-17 04:57:09
CUST02971,Plan Change,2025-11-08 20:24:28,Open,Critical,Rohit Rao,
CUST02971,Address Update,2024-09-07 02:30:17,Closed,High,Kiran Das,2024-09-16 02:30:17
CUST02971,Fiber Upgrade,2026-01-04 13:40:57,Open,Medium,Kiran Das,
CUST02972,Broadband Installation,2026-02-19 14:56:08,Open,High,Sneha Patel,
CUST02972,Plan Change,2025-12-26 23:21:23,Open,Low,Sneha Patel,
CUST02972,Plan Change,2024-11-06 18:02:15,Resolved,High,Rohit Rao,2024-11-08 18:02:15
CUST02972,Service Cancellation,2025-01-10 04:20:56,Open,Medium,Amit Kumar,
CUST02973,Fiber Upgrade,2026-04-25 03:20:22,In Progress,Medium,Priya Reddy,
CUST02973,Plan Change,2025-01-08 11:07:01,Closed,Medium,Amit Kumar,2025-01-09 11:07:01
CUST02973,Broadband Installation,2024-12-11 17:59:58,Closed,Critical,Amit Kumar,2024-12-14 17:59:58
CUST02973,Service Cancellation,2025-10-24 22:54:22,Closed,Low,Rahul Sharma,2025-10-27 22:54:22
CUST02974,New Connection,2024-09-22 13:11:44,In Progress,Critical,Rohit Rao,
CUST02975,Broadband Installation,2025-02-26 23:46:48,In Progress,High,Priya Reddy,
CUST02975,Service Cancellation,2025-03-25 18:24:51,Closed,Low,Neha Verma,2025-03-30 18:24:51
CUST02976,SIM Replacement,2026-05-31 12:26:57,Closed,Low,Kiran Das,2026-06-10 12:26:57
CUST02977,Network Issue,2025-04-09 11:41:49,Open,High,Rahul Sharma,
CUST02977,Fiber Upgrade,2025-12-25 09:12:16,Resolved,Medium,Sneha Patel,2026-01-04 09:12:16
CUST02977,Plan Change,2025-08-01 16:04:42,Closed,Medium,Amit Kumar,2025-08-03 16:04:42
CUST02977,Fiber Upgrade,2024-12-02 12:13:07,Open,High,Kiran Das,
CUST02978,Plan Change,2024-08-07 14:30:21,Open,Medium,Neha Verma,
CUST02978,Broadband Installation,2025-11-02 01:36:37,In Progress,High,Rohit Rao,
CUST02978,SIM Replacement,2025-09-27 20:50:50,Open,Low,Priya Reddy,
CUST02978,SIM Replacement,2024-09-12 21:19:42,Open,Medium,Rahul Sharma,
CUST02979,SIM Activation,2025-08-18 04:13:43,In Progress,Critical,Sneha Patel,
CUST02979,Broadband Installation,2025-02-13 14:30:01,In Progress,Critical,Arjun Singh,
CUST02979,Service Cancellation,2025-09-05 12:05:46,In Progress,Medium,Arjun Singh,
CUST02979,Address Update,2024-08-16 03:11:54,Closed,Medium,Sneha Patel,2024-08-24 03:11:54
CUST02980,New Connection,2025-03-18 12:53:47,Resolved,Medium,Amit Kumar,2025-03-22 12:53:47
CUST02980,SIM Replacement,2024-07-21 08:27:24,In Progress,Critical,Priya Reddy,
CUST02981,Service Cancellation,2026-01-24 15:28:24,Closed,Low,Arjun Singh,2026-01-28 15:28:24
CUST02981,Broadband Installation,2026-06-11 14:43:48,Closed,Medium,Priya Reddy,2026-06-13 14:43:48
CUST02981,SIM Activation,2025-03-19 11:01:19,In Progress,Medium,Priya Reddy,
CUST02982,Plan Change,2025-10-22 02:18:05,Closed,Medium,Rahul Sharma,2025-10-28 02:18:05
CUST02982,Service Cancellation,2025-10-09 14:43:17,In Progress,Critical,Priya Reddy,
CUST02983,Service Cancellation,2026-01-05 01:03:43,Resolved,Low,Rahul Sharma,2026-01-14 01:03:43
CUST02983,Address Update,2024-09-11 07:26:55,Closed,Critical,Amit Kumar,2024-09-19 07:26:55
CUST02984,Address Update,2025-01-31 02:08:17,Closed,Critical,Amit Kumar,2025-02-06 02:08:17
CUST02984,SIM Replacement,2025-07-26 10:57:40,Closed,Low,Kiran Das,2025-07-29 10:57:40
CUST02984,Plan Change,2025-07-18 18:39:21,Closed,Critical,Amit Kumar,2025-07-21 18:39:21
CUST02984,SIM Replacement,2025-08-26 05:11:37,In Progress,High,Sneha Patel,
CUST02985,SIM Replacement,2025-05-13 10:28:34,Open,Medium,Arjun Singh,
CUST02985,New Connection,2025-05-08 01:15:35,Open,Medium,Rohit Rao,
CUST02985,Broadband Installation,2024-09-09 16:56:28,In Progress,Critical,Rohit Rao,
CUST02986,Broadband Installation,2024-08-07 10:12:54,In Progress,Medium,Kiran Das,
CUST02987,Address Update,2025-12-07 19:17:21,In Progress,Medium,Rohit Rao,
CUST02988,Address Update,2026-05-03 10:42:56,In Progress,Critical,Rahul Sharma,
CUST02989,Broadband Installation,2024-10-28 03:08:38,Open,Critical,Priya Reddy,
CUST02990,Bill Dispute,2024-10-28 06:18:15,Closed,Medium,Rohit Rao,2024-11-01 06:18:15
CUST02990,Network Issue,2025-12-20 12:31:32,Open,Critical,Sneha Patel,
CUST02991,Address Update,2025-02-05 16:32:30,Resolved,Critical,Sneha Patel,2025-02-11 16:32:30
CUST02992,Broadband Installation,2025-12-02 16:49:34,Resolved,Critical,Kiran Das,2025-12-03 16:49:34
CUST02992,Fiber Upgrade,2024-12-24 16:50:34,In Progress,Critical,Priya Reddy,
CUST02992,Broadband Installation,2025-02-21 17:06:24,Closed,High,Neha Verma,2025-03-01 17:06:24
CUST02993,Fiber Upgrade,2024-09-30 01:24:26,In Progress,Low,Kiran Das,
CUST02994,Plan Change,2025-09-18 04:34:10,Open,Medium,Sneha Patel,
CUST02994,SIM Replacement,2024-12-10 15:27:22,Resolved,High,Arjun Singh,2024-12-15 15:27:22
CUST02995,Bill Dispute,2024-09-26 02:16:32,Open,Low,Rohit Rao,
CUST02995,Network Issue,2025-12-11 01:09:13,In Progress,Critical,Amit Kumar,
CUST02996,Plan Change,2025-04-19 11:19:20,Closed,Medium,Rohit Rao,2025-04-28 11:19:20
CUST02996,Network Issue,2026-06-20 02:34:34,Open,Critical,Amit Kumar,
CUST02997,Bill Dispute,2026-01-08 08:25:48,Closed,High,Kiran Das,2026-01-16 08:25:48
CUST02997,Broadband Installation,2025-09-10 21:42:31,Closed,Medium,Amit Kumar,2025-09-17 21:42:31
CUST02997,New Connection,2025-11-21 21:43:02,Closed,High,Arjun Singh,2025-11-25 21:43:02
CUST02998,Broadband Installation,2026-04-09 12:20:33,Resolved,High,Arjun Singh,2026-04-12 12:20:33
CUST02999,Broadband Installation,2025-02-23 00:48:30,Resolved,High,Sneha Patel,2025-03-02 00:48:30
CUST03000,Broadband Installation,2024-11-08 14:18:16,Resolved,Critical,Rahul Sharma,2024-11-14 14:18:16
CUST03000,SIM Replacement,2024-07-19 03:29:06,Closed,Medium,Neha Verma,2024-07-26 03:29:06
CUST03000,Plan Change,2025-05-29 04:17:54,Closed,Low,Priya Reddy,2025-05-30 04:17:54
CUST03001,Service Cancellation,2025-01-25 20:24:10,In Progress,High,Amit Kumar,
CUST03002,Network Issue,2025-10-29 03:37:20,In Progress,Critical,Neha Verma,
CUST03002,New Connection,2024-09-01 15:27:32,In Progress,High,Kiran Das,
CUST03002,Fiber Upgrade,2024-10-24 01:10:53,Open,Critical,Sneha Patel,
CUST03002,Address Update,2026-02-09 02:29:25,Resolved,High,Rohit Rao,2026-02-17 02:29:25
CUST03003,Bill Dispute,2024-09-01 22:48:06,In Progress,Critical,Kiran Das,
CUST03003,Broadband Installation,2025-04-24 03:42:00,Resolved,Medium,Rohit Rao,2025-04-26 03:42:00
CUST03003,SIM Activation,2026-02-04 01:15:56,Open,Low,Kiran Das,
CUST03003,New Connection,2025-10-17 02:13:25,In Progress,Medium,Arjun Singh,
CUST03004,Network Issue,2026-02-19 22:53:00,In Progress,High,Sneha Patel,
CUST03005,SIM Replacement,2025-02-01 10:16:20,In Progress,Medium,Rohit Rao,
CUST03005,SIM Activation,2024-07-19 00:02:05,In Progress,Critical,Priya Reddy,
CUST03005,Service Cancellation,2025-06-17 21:30:15,Closed,High,Neha Verma,2025-06-23 21:30:15
CUST03005,SIM Replacement,2026-03-29 03:40:09,Closed,Critical,Rohit Rao,2026-04-07 03:40:09
CUST03006,Fiber Upgrade,2024-10-08 13:58:28,Open,Low,Priya Reddy,
CUST03006,New Connection,2025-02-19 21:00:54,Resolved,Critical,Kiran Das,2025-02-28 21:00:54
CUST03006,New Connection,2024-07-19 02:56:41,Open,Critical,Neha Verma,
CUST03007,Bill Dispute,2026-03-23 04:49:35,In Progress,High,Arjun Singh,
CUST03008,Service Cancellation,2025-11-20 10:41:39,Open,High,Rahul Sharma,
CUST03008,SIM Replacement,2024-10-19 11:37:37,In Progress,High,Neha Verma,
CUST03009,Network Issue,2025-01-13 17:01:21,Open,Critical,Amit Kumar,
CUST03010,Service Cancellation,2025-08-28 08:30:32,Resolved,Medium,Priya Reddy,2025-08-30 08:30:32
CUST03011,Broadband Installation,2025-06-29 11:28:22,Open,High,Priya Reddy,
CUST03012,Plan Change,2024-12-12 17:16:11,In Progress,Low,Amit Kumar,
CUST03012,Address Update,2024-12-16 13:34:26,Closed,Critical,Arjun Singh,2024-12-19 13:34:26
CUST03012,SIM Replacement,2025-03-23 19:23:05,Open,Critical,Rahul Sharma,
CUST03013,SIM Replacement,2025-12-16 12:26:07,Resolved,Critical,Kiran Das,2025-12-22 12:26:07
CUST03013,Address Update,2025-02-12 00:51:17,Open,Medium,Arjun Singh,
CUST03013,Broadband Installation,2025-06-17 06:14:26,Open,Critical,Kiran Das,
CUST03014,Bill Dispute,2025-05-04 19:36:35,Open,Critical,Sneha Patel,
CUST03014,Broadband Installation,2026-01-10 20:00:06,Resolved,Medium,Neha Verma,2026-01-19 20:00:06
CUST03014,Fiber Upgrade,2024-09-20 00:22:32,Resolved,High,Neha Verma,2024-09-26 00:22:32
CUST03014,Plan Change,2026-05-27 06:24:10,Resolved,Medium,Rohit Rao,2026-05-31 06:24:10
CUST03015,Bill Dispute,2025-06-11 01:24:00,Open,Critical,Priya Reddy,
CUST03016,Plan Change,2024-08-29 16:23:03,Open,Critical,Kiran Das,
CUST03016,Bill Dispute,2026-06-10 00:37:55,Closed,Low,Amit Kumar,2026-06-19 00:37:55
CUST03017,SIM Activation,2025-05-19 01:01:43,Closed,High,Arjun Singh,2025-05-23 01:01:43
CUST03017,New Connection,2025-04-29 17:43:38,Resolved,Critical,Priya Reddy,2025-05-06 17:43:38
CUST03018,Broadband Installation,2024-10-17 22:21:34,In Progress,Low,Rohit Rao,
CUST03018,Plan Change,2025-11-07 12:54:08,Closed,Critical,Rahul Sharma,2025-11-12 12:54:08
CUST03019,Address Update,2025-09-25 09:10:54,Closed,High,Rahul Sharma,2025-09-29 09:10:54
CUST03019,Broadband Installation,2025-10-27 09:51:30,In Progress,Medium,Sneha Patel,
CUST03019,Fiber Upgrade,2026-03-27 15:08:41,In Progress,Low,Priya Reddy,
CUST03020,Fiber Upgrade,2024-09-21 09:59:41,Resolved,Critical,Sneha Patel,2024-10-01 09:59:41
CUST03020,SIM Activation,2025-05-27 13:51:49,Resolved,Critical,Priya Reddy,2025-06-06 13:51:49
CUST03021,Address Update,2024-09-04 04:51:56,Resolved,Critical,Rahul Sharma,2024-09-10 04:51:56
CUST03022,Service Cancellation,2024-09-03 17:31:32,Open,Low,Arjun Singh,
CUST03022,Network Issue,2025-01-22 05:52:41,Closed,Low,Priya Reddy,2025-02-01 05:52:41
CUST03022,Fiber Upgrade,2025-05-30 21:17:08,In Progress,High,Neha Verma,
CUST03022,New Connection,2025-05-08 19:00:45,Open,Low,Amit Kumar,
CUST03023,New Connection,2024-08-11 22:50:29,Closed,Low,Rohit Rao,2024-08-17 22:50:29
CUST03024,Address Update,2024-11-09 03:51:55,Open,High,Rahul Sharma,
CUST03024,Plan Change,2024-11-17 00:03:56,Closed,Low,Sneha Patel,2024-11-18 00:03:56
CUST03024,Fiber Upgrade,2026-04-06 05:51:58,Open,High,Rohit Rao,
CUST03024,New Connection,2025-01-19 06:41:38,Open,Critical,Rohit Rao,
CUST03025,New Connection,2024-10-30 07:33:10,In Progress,High,Priya Reddy,
CUST03026,Plan Change,2025-06-14 18:21:03,Resolved,Critical,Kiran Das,2025-06-22 18:21:03
CUST03026,Broadband Installation,2025-09-23 07:37:06,Open,Medium,Rohit Rao,
CUST03026,SIM Activation,2025-07-13 11:08:58,Resolved,High,Rahul Sharma,2025-07-18 11:08:58
CUST03027,Bill Dispute,2025-02-10 04:07:59,Resolved,Medium,Amit Kumar,2025-02-20 04:07:59
CUST03027,Plan Change,2026-06-27 01:52:41,Open,Critical,Arjun Singh,
CUST03027,Fiber Upgrade,2025-10-31 12:20:06,Closed,High,Amit Kumar,2025-11-02 12:20:06
CUST03028,Service Cancellation,2025-05-10 09:49:55,In Progress,Critical,Rohit Rao,
CUST03028,Network Issue,2026-03-27 02:36:37,Closed,Low,Neha Verma,2026-03-28 02:36:37
CUST03028,Fiber Upgrade,2024-09-15 21:28:03,Closed,Medium,Arjun Singh,2024-09-21 21:28:03
CUST03029,SIM Activation,2025-03-24 12:51:25,Closed,Low,Rohit Rao,2025-04-02 12:51:25
CUST03029,Network Issue,2024-11-10 12:14:48,Resolved,High,Priya Reddy,2024-11-20 12:14:48
CUST03030,New Connection,2026-06-21 14:10:39,Open,High,Rahul Sharma,
CUST03030,Network Issue,2025-11-11 18:37:39,Resolved,Medium,Kiran Das,2025-11-19 18:37:39
CUST03030,Network Issue,2025-01-22 05:28:52,In Progress,High,Rahul Sharma,
CUST03030,Service Cancellation,2026-06-25 08:46:03,Closed,Low,Kiran Das,2026-06-30 08:46:03
CUST03031,Broadband Installation,2025-06-04 16:36:12,In Progress,Low,Rohit Rao,
CUST03031,Network Issue,2024-07-26 18:15:50,Open,Medium,Neha Verma,
CUST03032,Plan Change,2025-02-08 23:41:22,Open,Critical,Arjun Singh,
CUST03033,Address Update,2025-06-13 18:41:00,Resolved,Low,Neha Verma,2025-06-21 18:41:00
CUST03033,Fiber Upgrade,2025-04-07 02:07:33,Resolved,Medium,Amit Kumar,2025-04-09 02:07:33
CUST03033,SIM Replacement,2024-08-18 21:55:54,Closed,Critical,Sneha Patel,2024-08-22 21:55:54
CUST03033,SIM Replacement,2025-10-28 16:07:58,Open,Low,Kiran Das,
CUST03034,Network Issue,2026-02-24 01:47:12,Closed,High,Rahul Sharma,2026-02-25 01:47:12
CUST03034,SIM Replacement,2026-04-13 01:11:28,Open,Critical,Rohit Rao,
CUST03034,Broadband Installation,2025-11-26 09:47:16,Open,Medium,Arjun Singh,
CUST03035,Bill Dispute,2026-02-02 06:26:33,Open,Low,Kiran Das,
CUST03035,Address Update,2026-01-17 02:53:21,Closed,Low,Amit Kumar,2026-01-26 02:53:21
CUST03035,Broadband Installation,2025-06-06 06:23:22,Resolved,High,Priya Reddy,2025-06-15 06:23:22
CUST03035,Plan Change,2026-05-09 20:43:21,Open,Medium,Amit Kumar,
CUST03036,Bill Dispute,2024-12-19 08:11:42,Resolved,Critical,Neha Verma,2024-12-27 08:11:42
CUST03036,Plan Change,2026-04-02 13:01:13,Open,High,Neha Verma,
CUST03036,Broadband Installation,2025-10-22 06:20:48,In Progress,High,Rohit Rao,
CUST03037,Bill Dispute,2026-02-01 08:26:22,Closed,High,Sneha Patel,2026-02-08 08:26:22
CUST03037,Network Issue,2026-02-28 05:02:01,Open,High,Amit Kumar,
CUST03037,Broadband Installation,2026-02-16 03:09:03,Resolved,Critical,Sneha Patel,2026-02-26 03:09:03
CUST03037,Network Issue,2026-04-24 04:59:55,Open,High,Kiran Das,
CUST03038,Address Update,2024-11-24 05:01:57,Resolved,Low,Rahul Sharma,2024-12-04 05:01:57
