customer_id,sim_number,activation_date,activation_status,kyc_status,activated_by
CUST02752,89648369555095251213,2025-11-23 08:24:05,Activated,Verified,EMP102
CUST02753,89974341132500969315,2024-12-31 09:44:06,Pending,Pending,EMP102
CUST02754,89794313272880764252,2024-12-29 18:56:59,Activated,Verified,EMP106
CUST02755,89497533375056475773,2024-11-20 22:27:17,Activated,Verified,EMP106
CUST02756,89811573321169583128,2025-01-06 11:49:43,Failed,Verified,EMP105
CUST02757,89147957255715920933,2026-02-12 04:39:38,Pending,Pending,EMP102
CUST02758,89162137638810113582,2025-07-31 01:32:00,Pending,Verified,EMP106
CUST02759,89689157199621377085,2025-10-15 16:39:45,Activated,Pending,EMP102
CUST02760,89495839863711040514,2024-10-14 21:46:52,Activated,Verified,EMP106
CUST02761,89867001766191324150,2025-10-29 08:23:54,Activated,Rejected,EMP104
CUST02762,89139571620197001920,2025-06-09 07:47:20,Activated,Verified,EMP108
CUST02763,89573793387242910201,2025-04-15 19:08:31,Activated,Rejected,EMP106
CUST02764,89467769695778858215,2026-04-21 15:39:06,Pending,Verified,EMP106
CUST02765,89645899485950662080,2025-02-05 16:25:27,Failed,Rejected,EMP105
CUST02766,89363991165689128981,2025-02-26 09:27:45,Activated,Verified,EMP103
CUST02767,89803302577774336097,2025-09-30 08:31:32,Pending,Verified,EMP105
CUST02768,89152588043475812811,2025-11-02 04:39:38,Activated,Rejected,EMP104
CUST02769,89519916129877019531,2025-05-18 02:19:18,Activated,Rejected,EMP107
CUST02770,89248307915085759300,2025-07-17 11:44:32,Failed,Rejected,EMP103
CUST02771,89274926842787466666,2026-05-15 16:18:02,Failed,Rejected,EMP107
CUST02772,89154079531782800298,2024-07-28 19:12:13,Failed,Pending,EMP103
CUST02773,89540740527235329391,2024-11-13 12:17:07,Failed,Pending,EMP104
CUST02774,89121139861641938295,2024-08-05 08:25:34,Pending,Rejected,EMP107
CUST02775,89157601465088495590,2024-08-26 00:54:47,Activated,Verified,EMP106
CUST02776,89684925503452850902,2024-12-16 19:09:53,Activated,Verified,EMP107
CUST02777,89189798097749846397,2024-10-02 02:43:48,Activated,Verified,EMP106
CUST02778,89821408889032496793,2026-04-18 02:21:34,Pending,Rejected,EMP106
CUST02779,89766800785747450698,2026-02-25 17:30:39,Activated,Verified,EMP105
CUST02780,89455288592055705812,2025-06-24 09:29:55,Activated,Verified,EMP107
CUST02781,89747941373145011622,2026-03-20 11:45:14,Activated,Rejected,EMP104
CUST02782,89014718446118619559,2025-07-20 15:48:16,Activated,Verified,EMP105
CUST02783,89959876073826340169,2026-06-16 19:06:56,Pending,Verified,EMP103
CUST02784,89783668821630992421,2026-04-03 06:01:58,Activated,Rejected,EMP106
CUST02785,89488679891165275432,2025-05-21 09:40:03,Failed,Verified,EMP107
CUST02786,89382871029722913153,2024-09-23 23:17:59,Failed,Pending,EMP104
CUST02787,89396921239303518439,2025-01-03 22:13:17,Activated,Rejected,EMP108
CUST02788,89808231123230098141,2025-12-19 09:06:07,Activated,Rejected,EMP106
CUST02789,89184556728967308769,2025-10-09 20:59:23,Failed,Verified,EMP108
CUST02790,89980676286112292192,2026-03-11 04:45:49,Pending,Verified,EMP102
CUST02791,89551568800175768096,2024-08-25 21:58:05,Activated,Pending,EMP105
CUST02792,89752790329199169807,2024-10-22 04:15:41,Failed,Verified,EMP101
CUST02793,89856015869764290959,2026-06-25 11:02:46,Failed,Verified,EMP107
CUST02794,89057316575433547053,2025-02-27 09:42:34,Activated,Verified,EMP101
CUST02795,89088386249642130795,2024-12-22 13:30:01,Activated,Verified,EMP103
CUST02796,89513795868770565993,2024-09-01 11:01:27,Failed,Verified,EMP103
CUST02797,89704396922995269322,2025-06-15 09:40:31,Activated,Pending,EMP103
CUST02798,89051339153175441654,2025-08-07 02:58:54,Activated,Rejected,EMP105
CUST02799,89540231565447727180,2025-04-10 11:20:25,Activated,Rejected,EMP106
CUST02800,89290603749282969303,2026-01-06 05:10:18,Activated,Pending,EMP104
CUST02801,89604836821400364016,2025-09-03 23:07:30,Failed,Rejected,EMP102
CUST02802,89421932221141754623,2025-10-10 03:22:37,Pending,Verified,EMP105
CUST02803,89877516276735454409,2025-02-26 04:34:05,Activated,Verified,EMP102
CUST02804,89044153710076475883,2025-08-15 21:30:29,Activated,Pending,EMP108
CUST02805,89175441619040642090,2025-06-06 07:07:41,Pending,Rejected,EMP108
CUST02806,89122476433718319068,2024-11-30 03:48:31,Activated,Verified,EMP105
CUST02807,89557313785624363047,2025-04-17 12:53:24,Activated,Verified,EMP101
CUST02808,89345913075629093691,2025-01-29 13:15:10,Pending,Verified,EMP107
CUST02809,89469797582645342736,2024-07-09 21:58:37,Pending,Verified,EMP106
CUST02810,89521250908859373259,2025-03-02 06:05:36,Activated,Verified,EMP105
CUST02811,89331904899174198280,2025-07-06 04:37:32,Failed,Pending,EMP108
CUST02812,89626848848054995875,2025-01-09 17:16:04,Failed,Pending,EMP103
CUST02813,89097666309682561100,2024-08-02 14:51:16,Activated,Pending,EMP108
CUST02814,89246019976928429549,2026-06-23 02:20:48,Activated,Verified,EMP104
CUST02815,89350037348521556083,2025-06-02 11:09:30,Activated,Pending,EMP103
CUST02816,89848466144707053048,2024-07-12 14:54:33,Pending,Verified,EMP107
CUST02817,89479045525774079495,2025-04-13 11:38:03,Pending,Pending,EMP104
CUST02818,89012567103987787903,2026-04-12 20:01:53,Activated,Pending,EMP102
CUST02819,89079305186277340698,2026-06-15 17:05:27,Activated,Rejected,EMP106
CUST02820,89310154671331090377,2026-05-11 20:45:07,Activated,Pending,EMP104
CUST02821,89308136643680259323,2025-09-20 20:16:45,Pending,Rejected,EMP101
CUST02822,89199503093803075829,2025-10-20 12:47:28,Activated,Verified,EMP107
CUST02823,89814371468763422494,2025-07-27 07:54:25,Activated,Verified,EMP102
CUST02824,89295109377276324857,2025-08-24 18:15:04,Activated,Verified,EMP106
CUST02825,89237999440218144917,2025-06-29 17:31:54,Activated,Verified,EMP101
CUST02826,89139211018479616935,2024-08-04 13:26:56,Failed,Pending,EMP103
CUST02827,89193955318961120489,2025-12-31 20:12:40,Activated,Verified,EMP106
CUST02828,89907097063232667490,2025-02-26 01:11:47,Failed,Verified,EMP106
CUST02829,89384270333917986532,2026-02-19 06:02:06,Activated,Rejected,EMP107
CUST02830,89422951877081537604,2025-05-27 04:01:42,Activated,Pending,EMP107
CUST02831,89284713331632504099,2026-04-05 04:35:19,Activated,Pending,EMP108
CUST02832,89673809745323145639,2025-02-20 18:42:00,Activated,Verified,EMP108
CUST02833,89818321699372981944,2025-10-03 22:17:31,Activated,Pending,EMP105
CUST02834,89599504353208762063,2024-10-10 18:23:38,Activated,Verified,EMP108
CUST02835,89226124707723570554,2026-03-20 15:22:07,Activated,Pending,EMP102
CUST02836,89433597804324478707,2025-03-25 01:34:15,Activated,Verified,EMP103
CUST02837,89567462990833344806,2024-07-24 16:36:23,Activated,Pending,EMP105
CUST02838,89883866291649877222,2026-01-11 10:56:39,Activated,Pending,EMP105
CUST02839,89520323183226541456,2024-10-27 14:22:05,Pending,Pending,EMP106
CUST02840,89220556113791379931,2026-05-19 01:11:28,Pending,Verified,EMP106
CUST02841,89238229147568634217,2026-04-30 12:37:17,Activated,Pending,EMP107
CUST02842,89734754553870781575,2026-04-20 23:04:30,Failed,Verified,EMP108
CUST02843,89011559674428320247,2026-05-26 07:43:39,Activated,Rejected,EMP106
CUST02844,89153853107407443413,2025-10-20 14:19:15,Pending,Verified,EMP108
CUST02845,89721838739582349549,2025-01-22 21:31:35,Pending,Rejected,EMP108
CUST02846,89681899119222884212,2025-12-27 11:45:48,Failed,Rejected,EMP106
CUST02847,89357284052609969957,2024-08-22 22:31:56,Activated,Pending,EMP101
CUST02848,89634190865527618528,2026-05-13 15:49:35,Activated,Rejected,EMP108
CUST02849,89001461185195926474,2025-04-01 22:06:21,Failed,Pending,EMP107
CUST02850,89276237100359384066,2024-11-23 14:00:56,Activated,Pending,EMP106
CUST02851,89409339170260958747,2026-03-31 10:10:21,Activated,Verified,EMP103
CUST02852,89513500787335482517,2025-07-03 16:58:08,Pending,Rejected,EMP101
CUST02853,89873363665574887126,2025-05-14 10:12:17,Activated,Pending,EMP106
CUST02854,89139761081548656924,2026-05-21 13:09:14,Failed,Verified,EMP107
CUST02855,89359519403923036214,2026-02-04 17:05:51,Activated,Verified,EMP101
CUST02856,89727285000626270124,2025-05-06 13:07:33,Activated,Rejected,EMP103
CUST02857,89255478838203916434,2025-04-04 10:30:10,Activated,Rejected,EMP107
CUST02858,89290487244677715986,2025-01-09 08:28:21,Activated,Rejected,EMP106
CUST02859,89376127705297362394,2025-02-13 16:56:52,Activated,Rejected,EMP104
CUST02860,89838642301593925217,2024-07-05 00:38:39,Activated,Rejected,EMP105
CUST02861,89020703267375587989,2024-07-11 01:06:45,Activated,Rejected,EMP101
CUST02862,89798889497800754300,2025-11-05 10:31:35,Activated,Verified,EMP103
CUST02863,89211630173242004335,2026-04-29 01:02:02,Failed,Rejected,EMP107
CUST02864,89707135463122179883,2025-06-12 16:09:12,Activated,Verified,EMP105
CUST02865,89243153815045548447,2024-08-03 06:59:05,Pending,Pending,EMP104
CUST02866,89095275510388034746,2025-05-16 23:02:29,Pending,Pending,EMP106
CUST02867,89172828875958954123,2026-06-17 20:33:43,Failed,Verified,EMP107
CUST02868,89826048362470728666,2025-01-13 08:09:09,Pending,Verified,EMP108
CUST02869,89427522771139284979,2024-12-27 12:06:34,Activated,Verified,EMP101
CUST02870,89461268915588330509,2024-12-25 05:55:01,Activated,Verified,EMP104
CUST02871,89920589913603881617,2025-04-01 10:46:40,Pending,Verified,EMP105
CUST02872,89422004574044202460,2025-04-25 01:10:21,Activated,Verified,EMP103
CUST02873,89130375252914044377,2025-02-13 22:38:00,Pending,Rejected,EMP105
CUST02874,89947348930880944083,2025-05-08 08:57:22,Activated,Verified,EMP108
CUST02875,89492962689111918567,2024-11-28 17:40:26,Activated,Rejected,EMP105
CUST02876,89140623256798961841,2024-10-12 14:11:16,Pending,Verified,EMP106
CUST02877,89881127257678599762,2024-08-30 12:08:30,Pending,Verified,EMP101
CUST02878,89235906787563882392,2025-12-25 09:23:09,Failed,Verified,EMP101
CUST02879,89468429760065057829,2024-11-05 11:31:39,Activated,Verified,EMP102
CUST02880,89930091329717363165,2026-02-02 07:00:37,Pending,Rejected,EMP101
CUST02881,89872318235715106974,2024-08-06 01:01:53,Activated,Pending,EMP104
CUST02882,89998923526666256053,2025-10-07 16:38:36,Activated,Verified,EMP101
CUST02883,89869736145875184374,2026-03-07 23:32:35,Activated,Rejected,EMP102
CUST02884,89790391588271143151,2025-12-16 03:25:13,Activated,Verified,EMP107
CUST02885,89140574762924095519,2025-02-26 17:09:21,Activated,Verified,EMP108
CUST02886,89720323089923681639,2025-01-03 02:45:21,Activated,Rejected,EMP108
CUST02887,89932390198871256408,2026-02-09 02:47:13,Activated,Verified,EMP101
CUST02888,89148277975739637915,2025-04-29 03:55:52,Activated,Verified,EMP102
CUST02889,89236192575014021501,2026-01-01 04:21:54,Pending,Pending,EMP106
CUST02890,89774701981932664738,2024-08-23 10:34:44,Pending,Verified,EMP107
CUST02891,89654910487832923377,2024-08-10 12:34:09,Activated,Verified,EMP102
CUST02892,89419486081144878902,2025-05-20 08:03:50,Failed,Verified,EMP105
CUST02893,89698307912704113111,2025-07-18 02:32:50,Activated,Verified,EMP101
CUST02894,89339075704914594866,2024-10-07 15:32:06,Activated,Pending,EMP108
CUST02895,89767406370140868077,2026-06-12 15:22:34,Activated,Rejected,EMP101
CUST02896,89591195846959799411,2025-11-06 17:29:09,Activated,Verified,EMP108
CUST02897,89633071461801356454,2024-12-13 16:02:48,Activated,Rejected,EMP104
CUST02898,89860442918499110831,2026-06-02 22:50:23,Activated,Verified,EMP102
CUST02899,89158573013925761160,2025-01-25 00:01:44,Pending,Verified,EMP103
CUST02900,89742849685836889325,2025-02-25 18:24:23,Activated,Verified,EMP108
CUST02901,89959693671665811229,2025-04-20 11:07:00,Failed,Verified,EMP101
CUST02902,89501917705561292320,2026-04-17 00:14:43,Activated,Verified,EMP102
CUST02903,89661785359305602367,2026-06-28 22:57:20,Activated,Rejected,EMP108
CUST02904,89978233327494129664,2025-07-09 15:59:57,Activated,Verified,EMP106
CUST02905,89985829937962644556,2025-09-24 00:30:02,Pending,Pending,EMP104
CUST02906,89473420567955281011,2025-07-04 00:58:28,Activated,Verified,EMP102
CUST02907,89228204372464987472,2025-05-24 19:15:19,Activated,Rejected,EMP102
CUST02908,89247626806799442311,2026-06-08 05:06:42,Activated,Pending,EMP107
CUST02909,89409421505180746319,2024-08-04 08:07:07,Activated,Verified,EMP107
CUST02910,89612877689211900667,2024-09-29 19:24:02,Pending,Verified,EMP102
CUST02911,89856493094288933058,2025-04-16 15:14:41,Failed,Verified,EMP104
CUST02912,89388661618644082998,2025-09-07 12:33:42,Activated,Verified,EMP104
CUST02913,89252215979653464581,2026-06-09 15:39:39,Pending,Verified,EMP108
CUST02914,89580262658494876931,2026-03-15 10:10:52,Activated,Pending,EMP104
CUST02915,89988445323487335046,2025-09-27 15:39:39,Failed,Rejected,EMP104
CUST02916,89048986990385267070,2026-01-29 18:27:31,Activated,Pending,EMP107
CUST02917,89771411025418377438,2025-11-07 12:28:09,Activated,Verified,EMP104
CUST02918,89183809835077445818,2026-05-03 12:07:29,Pending,Pending,EMP108
CUST02919,89985250055734608317,2026-05-02 23:54:07,Failed,Rejected,EMP108
CUST02920,89054686800303376330,2025-12-20 10:24:03,Pending,Verified,EMP106
CUST02921,89639741023504343216,2024-07-10 01:23:48,Activated,Verified,EMP107
CUST02922,89973543323477655352,2024-10-30 16:57:06,Activated,Verified,EMP101
CUST02923,89053044337619755408,2024-12-21 08:25:13,Activated,Verified,EMP102
CUST02924,89857350299045587261,2025-05-22 03:10:04,Activated,Verified,EMP102
CUST02925,89407694723210252907,2024-09-18 01:52:55,Activated,Pending,EMP106
CUST02926,89265682741611175313,2024-08-30 03:26:40,Activated,Pending,EMP106
CUST02927,89070601724556278486,2024-12-31 21:14:33,Activated,Pending,EMP107
CUST02928,89847789018513177523,2025-12-07 23:07:52,Pending,Verified,EMP106
CUST02929,89269723465004030227,2025-05-07 13:26:50,Activated,Verified,EMP106
CUST02930,89650449324340611258,2025-04-24 19:02:49,Activated,Verified,EMP105
CUST02931,89674166590161133468,2024-08-03 04:56:10,Activated,Verified,EMP102
CUST02932,89459806176326488330,2026-06-20 14:17:55,Failed,Pending,EMP105
CUST02933,89150470859880129817,2026-01-12 14:39:27,Failed,Verified,EMP101
CUST02934,89005659682724731424,2026-04-30 01:30:33,Activated,Verified,EMP107
CUST02935,89092767814656227591,2024-11-25 19:08:03,Activated,Verified,EMP102
CUST02936,89332315448448268940,2024-11-29 13:33:04,Activated,Pending,EMP108
CUST02937,89127625271116951988,2026-03-01 10:08:19,Activated,Pending,EMP102
CUST02938,89407818041120839402,2025-06-03 15:46:25,Failed,Verified,EMP108
CUST02939,89566783131644890839,2025-06-08 09:57:51,Failed,Rejected,EMP104
CUST02940,89355036044580474179,2026-06-13 17:15:40,Pending,Verified,EMP102
CUST02941,89008292154577684674,2025-01-03 05:56:55,Activated,Verified,EMP108
CUST02942,89509882201860868731,2025-02-04 15:55:18,Pending,Verified,EMP103
CUST02943,89959328408993940911,2024-12-02 15:53:52,Activated,Verified,EMP101
CUST02944,89245160969330162125,2025-09-06 20:07:43,Activated,Rejected,EMP107
CUST02945,89073452536624805035,2025-03-21 10:30:10,Activated,Pending,EMP108
CUST02946,89563530600410664950,2025-12-31 23:50:06,Activated,Rejected,EMP107
CUST02947,89217651806594954029,2026-04-11 21:56:04,Failed,Rejected,EMP103
CUST02948,89534702054974954767,2025-06-08 17:23:26,Activated,Pending,EMP108
CUST02949,89053981855743882734,2025-10-07 05:08:40,Pending,Verified,EMP105
CUST02950,89313987198869980741,2024-07-02 06:06:05,Pending,Verified,EMP108
CUST02951,89226626759643499335,2025-09-10 15:58:42,Activated,Rejected,EMP101
CUST02952,89208546467513853439,2025-01-07 05:49:28,Failed,Verified,EMP103
CUST02953,89900791767343529098,2025-07-26 13:54:42,Pending,Verified,EMP102
CUST02954,89807869016358354937,2026-04-18 13:23:56,Activated,Verified,EMP103
CUST02955,89676742554916155858,2025-03-31 06:39:49,Activated,Pending,EMP101
CUST02956,89181017560992525010,2024-11-28 14:44:45,Activated,Verified,EMP108
CUST02957,89507272007450645425,2025-08-11 18:17:29,Failed,Verified,EMP103
CUST02958,89549866384469140127,2025-01-09 08:39:50,Failed,Verified,EMP101
CUST02959,89282676260022904022,2024-09-06 19:56:05,Activated,Rejected,EMP104
CUST02960,89958664326543886032,2026-03-12 00:47:24,Pending,Pending,EMP105
CUST02961,89836867307258763097,2025-10-31 00:18:35,Pending,Verified,EMP107
CUST02962,89350034250991877512,2025-03-30 18:09:29,Activated,Rejected,EMP108
CUST02963,89033924017845385353,2025-09-15 07:58:49,Failed,Pending,EMP105
CUST02964,89285206512140009730,2025-01-23 10:06:42,Pending,Verified,EMP106
CUST02965,89102376190891775868,2026-01-03 17:58:53,Pending,Verified,EMP103
CUST02966,89381221018854277969,2025-05-29 19:43:42,Activated,Pending,EMP108
CUST02967,89421916983240026810,2026-03-28 00:22:59,Activated,Rejected,EMP101
CUST02968,89441012112578787250,2025-12-20 19:25:58,Pending,Pending,EMP105
CUST02969,89289349261013815481,2025-06-02 00:37:53,Failed,Rejected,EMP107
CUST02970,89772519824900816890,2025-01-30 23:41:11,Activated,Rejected,EMP108
CUST02971,89202771607879169647,2025-06-25 12:17:14,Activated,Pending,EMP107
CUST02972,89582855179287008163,2025-09-19 23:57:32,Pending,Rejected,EMP102
CUST02973,89730578560785157362,2025-12-15 20:08:57,Pending,Pending,EMP104
CUST02974,89434845129476987125,2025-12-05 22:35:31,Activated,Verified,EMP105
CUST02975,89036152478268000988,2025-08-09 15:39:49,Failed,Rejected,EMP101
CUST02976,89651977556593170032,2025-07-23 15:37:28,Activated,Verified,EMP108
CUST02977,89380902299039533480,2025-12-18 19:51:37,Activated,Verified,EMP106
CUST02978,89119545124478727994,2025-02-06 00:52:50,Activated,Verified,EMP103
CUST02979,89622700828873877245,2025-11-09 18:20:33,Activated,Verified,EMP107
CUST02980,89908610503392531860,2025-12-30 13:56:35,Pending,Verified,EMP107
CUST02981,89104986081224787809,2025-07-11 17:04:38,Pending,Pending,EMP103
CUST02982,89413567639907356850,2025-01-30 11:30:52,Activated,Verified,EMP108
CUST02983,89302353492320059676,2024-10-14 13:31:26,Pending,Verified,EMP106
CUST02984,89844547913065306431,2025-03-23 06:48:06,Failed,Rejected,EMP103
CUST02985,89906568956140389128,2025-06-11 22:47:34,Activated,Verified,EMP105
CUST02986,89759378072067361681,2024-11-28 19:37:29,Activated,Verified,EMP106
CUST02987,89353276397031442130,2025-04-30 06:39:49,Activated,Verified,EMP101
CUST02988,89940121681331843390,2026-04-03 19:56:35,Pending,Verified,EMP106
CUST02989,89008557652554462634,2024-08-13 19:00:25,Failed,Pending,EMP103
CUST02990,89037927534245139328,2025-05-06 03:27:11,Pending,Verified,EMP106
CUST02991,89265253238588200607,2026-01-20 17:11:34,Activated,Pending,EMP103
CUST02992,89330978862781843316,2025-06-27 09:24:16,Failed,Verified,EMP107
CUST02993,89831075542955572399,2025-03-31 08:53:07,Activated,Rejected,EMP102
CUST02994,89402007952886141526,2024-09-03 21:03:22,Activated,Verified,EMP106
CUST02995,89605114450942748094,2025-04-21 03:47:30,Pending,Verified,EMP108
CUST02996,89259346071466702174,2026-01-29 07:57:21,Pending,Verified,EMP102
CUST02997,89048133946353050569,2024-09-14 17:38:08,Activated,Verified,EMP106
CUST02998,89514117513255518073,2026-04-18 10:17:35,Activated,Verified,EMP107
CUST02999,89543090461185587288,2025-05-21 19:18:26,Activated,Verified,EMP103
CUST03000,89541870018065266189,2024-11-15 06:06:14,Activated,Pending,EMP107
CUST03001,89671556141645742571,2026-04-17 10:58:55,Pending,Verified,EMP108
CUST03002,89613489644613907643,2025-06-05 05:09:39,Activated,Verified,EMP103
CUST03003,89138156723561925129,2025-02-05 09:13:19,Activated,Pending,EMP104
CUST03004,89672170763731766655,2025-06-25 19:06:12,Activated,Pending,EMP105
CUST03005,89832336164580599265,2026-04-08 18:17:02,Pending,Verified,EMP106
CUST03006,89536232199034044914,2024-09-25 10:00:29,Failed,Pending,EMP102
CUST03007,89140640262656603075,2025-04-26 22:51:54,Activated,Rejected,EMP103
CUST03008,89800431052687069141,2026-02-26 08:31:36,Pending,Verified,EMP104
CUST03009,89190812534694858071,2025-08-30 05:45:18,Activated,Verified,EMP103
CUST03010,89153868728721156739,2025-08-23 03:27:13,Failed,Rejected,EMP105
CUST03011,89812231258255689534,2025-11-19 14:23:46,Activated,Verified,EMP107
CUST03012,89722035644249738631,2026-06-25 06:02:29,Activated,Pending,EMP107
CUST03013,89014935008892578506,2025-12-17 14:38:53,Activated,Pending,EMP108
CUST03014,89360308733633508146,2025-01-12 07:54:36,Activated,Verified,EMP104
CUST03015,89408146633217013192,2024-07-20 14:05:38,Failed,Rejected,EMP107
CUST03016,89508858937656710711,2024-12-24 00:14:12,Activated,Rejected,EMP106
CUST03017,89517479398918767010,2025-04-28 23:00:45,Pending,Verified,EMP102
CUST03018,89276434893632314552,2025-03-30 05:20:42,Activated,Verified,EMP103
CUST03019,89385974962428540068,2025-02-01 09:00:25,Activated,Verified,EMP107
CUST03020,89848634938958524783,2025-09-15 05:51:25,Activated,Rejected,EMP108
CUST03021,89927919707463246879,2026-06-12 14:50:14,Pending,Rejected,EMP106
CUST03022,89876825119817630484,2026-03-29 17:17:01,Activated,Rejected,EMP106
CUST03023,89684565730578574275,2025-02-07 11:51:14,Activated,Pending,EMP107
CUST03024,89272645484376890372,2025-10-15 07:18:38,Pending,Verified,EMP107
CUST03025,89797155936406744187,2024-09-18 20:56:02,Activated,Rejected,EMP106
CUST03026,89077028296898852910,2024-08-07 02:31:47,Activated,Rejected,EMP104
CUST03027,89695978293819924280,2025-03-03 03:41:36,Pending,Pending,EMP102
CUST03028,89355632240351632463,2024-11-08 04:46:13,Pending,Verified,EMP104
CUST03029,89913407244288946775,2025-01-01 12:13:42,Failed,Verified,EMP107
CUST03030,89992794531873262539,2025-07-12 15:06:51,Failed,Verified,EMP104
CUST03031,89429880387408618259,2026-05-26 23:17:12,Activated,Rejected,EMP108
CUST03032,89390052669030950187,2025-03-27 05:55:47,Activated,Pending,EMP101
CUST03033,89076889991618469645,2025-01-31 01:08:22,Activated,Verified,EMP106
CUST03034,89281116834474630131,2025-11-15 14:41:31,Activated,Verified,EMP103
CUST03035,89653111448335044386,2025-04-03 03:33:50,Activated,Verified,EMP104
CUST03036,89649229469925108520,2025-12-06 16:53:03,Failed,Verified,EMP104
CUST03037,89953968291368098794,2024-10-21 00:24:45,Activated,Pending,EMP104
CUST03038,89867435761755045198,2026-04-21 00:19:15,Activated,Rejected,EMP106
CUST03039,89827754252803818985,2026-03-18 09:21:38,Activated,Pending,EMP106
CUST03040,89110955101453358809,2025-03-31 13:45:21,Pending,Verified,EMP103
CUST03041,89610524342521381258,2025-07-07 06:19:01,Activated,Rejected,EMP103
CUST03042,89128087611676664891,2025-07-27 16:49:03,Activated,Verified,EMP105
CUST03043,89214581495325853338,2026-04-17 18:23:46,Activated,Rejected,EMP103
CUST03044,89165460293144249577,2025-02-03 03:12:02,Activated,Verified,EMP106
CUST03045,89952035124720938317,2025-03-10 12:22:03,Pending,Rejected,EMP106
CUST03046,89002332390262981307,2024-07-25 23:27:22,Activated,Verified,EMP101
CUST03047,89446704765235923948,2025-06-19 22:46:58,Pending,Rejected,EMP102
CUST03048,89066749684528596629,2025-12-19 23:17:28,Activated,Pending,EMP105
CUST03049,89137548301638386219,2024-08-25 20:57:16,Activated,Pending,EMP102
CUST03050,89556752246759399655,2025-04-06 13:17:34,Activated,Pending,EMP106
CUST03051,89318089063074934081,2025-07-14 06:10:18,Pending,Pending,EMP105
CUST03052,89075639475683894597,2025-04-16 04:34:00,Activated,Verified,EMP102
CUST03053,89490056356196526330,2026-06-27 04:51:42,Activated,Pending,EMP103
CUST03054,89278657987340960808,2025-01-02 09:01:31,Activated,Pending,EMP106
CUST03055,89343767368167179431,2025-07-26 03:30:28,Activated,Pending,EMP107
CUST03056,89140430389764385937,2025-01-29 10:23:40,Activated,Verified,EMP104
CUST03057,89620872684401244824,2026-04-28 07:10:09,Activated,Verified,EMP101
CUST03058,89703576570207865550,2024-07-21 17:48:59,Pending,Pending,EMP104
CUST03059,89665100856960806613,2026-03-03 18:05:55,Activated,Rejected,EMP105
CUST03060,89504688968767365835,2026-02-14 05:10:36,Activated,Verified,EMP104
CUST03061,89481008103569177339,2026-03-15 12:34:06,Pending,Pending,EMP101
CUST03062,89720440339374682383,2024-12-15 00:14:52,Activated,Verified,EMP102
CUST03063,89047392687540958966,2025-11-12 22:56:34,Activated,Rejected,EMP104
CUST03064,89233537609062753028,2025-03-03 09:06:41,Activated,Verified,EMP104
CUST03065,89433226007796666795,2025-02-03 22:25:38,Pending,Rejected,EMP108
CUST03066,89025491577236099506,2026-03-21 13:13:20,Activated,Verified,EMP108
CUST03067,89129341604263430723,2024-11-27 05:25:59,Failed,Verified,EMP108
CUST03068,89742474766835719531,2025-06-01 07:17:10,Failed,Rejected,EMP103
CUST03069,89551983127519384584,2025-03-29 00:32:35,Activated,Verified,EMP105
CUST03070,89818544871340468331,2024-10-03 07:45:50,Activated,Pending,EMP101
CUST03071,89355142841577572323,2024-12-26 03:10:09,Activated,Verified,EMP101
CUST03072,89064400872827270294,2025-03-11 15:20:24,Failed,Pending,EMP101
CUST03073,89193944119042560241,2025-10-25 08:39:20,Pending,Verified,EMP106
CUST03074,89155649293805344352,2025-05-31 10:36:36,Activated,Rejected,EMP107
CUST03075,89012588138307852905,2024-07-11 04:31:47,Activated,Verified,EMP102
CUST03076,89040655180336313165,2024-12-16 23:58:47,Pending,Pending,EMP102
CUST03077,89336592036185497864,2025-07-12 00:54:09,Activated,Pending,EMP102
CUST03078,89567844913625773375,2024-11-13 17:33:16,Activated,Rejected,EMP107
CUST03079,89319262818335674170,2025-04-28 23:33:43,Activated,Pending,EMP107
CUST03080,89753083951305270800,2025-01-17 20:34:18,Activated,Pending,EMP102
CUST03081,89634729053155182252,2025-03-04 16:50:17,Activated,Rejected,EMP102
CUST03082,89542735567657319262,2025-08-26 19:12:13,Activated,Pending,EMP106
CUST03083,89251726418856257712,2025-07-21 17:31:34,Activated,Verified,EMP101
CUST03084,89950967713335535431,2024-07-21 04:26:06,Activated,Pending,EMP108
CUST03085,89534724631841805487,2026-05-25 20:12:41,Failed,Pending,EMP104
CUST03086,89507573130051039734,2024-10-02 15:16:32,Failed,Verified,EMP108
CUST03087,89459374903707852210,2024-12-22 04:21:53,Pending,Pending,EMP107
CUST03088,89428551905308686604,2026-05-18 12:37:01,Activated,Pending,EMP102
CUST03089,89936629748821694608,2026-03-26 21:10:41,Activated,Pending,EMP107
CUST03090,89637999539339465850,2026-04-17 15:43:20,Failed,Pending,EMP101
CUST03091,89406366071278137036,2024-11-17 12:03:01,Activated,Pending,EMP103
CUST03092,89463566338560653692,2025-07-31 15:12:52,Activated,Verified,EMP107
CUST03093,89131080205814564561,2025-11-11 23:43:40,Activated,Rejected,EMP106
CUST03094,89074507862287011555,2025-07-30 14:13:30,Activated,Pending,EMP107
CUST03095,89093778992623354970,2024-09-23 16:03:46,Activated,Verified,EMP107
CUST03096,89204526781834369978,2026-03-26 14:01:24,Activated,Rejected,EMP103
CUST03097,89834472676536995477,2024-11-24 03:58:09,Failed,Verified,EMP105
CUST03098,89165346249710688659,2025-02-04 00:31:45,Activated,Rejected,EMP105
